,movieId,title,genres
7667,movie_88911,My Afternoons with Margueritte (La tête en friche) (2010),Comedy
7668,movie_88932,Final Destination 5 (2011),Horror|Thriller|IMAX
7669,movie_88954,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy
7670,movie_89028,Don't Be Afraid of the Dark (2010),Horror|Thriller
7671,movie_89030,Fright Night (2011),Comedy|Horror
7672,movie_89039,Another Earth (2011),Drama|Romance|Sci-Fi
7673,movie_89047,Hesher (2010),Drama
7674,movie_89072,Stake Land (2010),Horror
7675,movie_89085,"Debt, The (2011)",Drama|Thriller
7676,movie_89087,Colombiana (2011),Action|Adventure|Drama|Thriller
7677,movie_89090,Bill Cunningham New York (2011),Documentary
7678,movie_89118,"Skin I Live In, The (La piel que habito) (2011)",Drama
7679,movie_89190,Conan the Barbarian (2011),Action|Adventure|Fantasy
7680,movie_89208,Walled In (2009),Horror|Thriller
7681,movie_89281,Birdemic: Shock and Terror (2010),Romance|Thriller
7682,movie_89305,"Inbetweeners Movie, The (2011)",Adventure|Comedy
7683,movie_89343,Red State (2011),Action|Crime|Horror|Thriller
7684,movie_89386,Pearl Jam Twenty (2011),Documentary|Musical
7685,movie_89388,I Don't Know How She Does It (2011),Comedy
7686,movie_89427,Shark Night 3D (2011),Horror|Thriller
7687,movie_89470,Contagion (2011),Sci-Fi|Thriller|IMAX
7688,movie_89492,Moneyball (2011),Drama
7689,movie_89580,Neds (2010),Drama
7690,movie_89582,Cold Fish (Tsumetai nettaigyo) (2010),Drama|Thriller
7691,movie_89586,Phineas and Ferb the Movie: Across the 2nd Dimension (2011),Adventure|Animation|Children
7692,movie_89678,Northanger Abbey (2007),Drama|Romance
7693,movie_89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX
7694,movie_89753,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller
7695,movie_89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama
7696,movie_89761,"Dangerous Method, A (2011)",Drama|Thriller
7697,movie_89774,Warrior (2011),Drama
7698,movie_89804,"Ides of March, The (2011)",Drama
7699,movie_89837,Kill List (2011),Horror|Mystery|Thriller
7700,movie_89840,Killer Elite (2011),Action|Thriller
7701,movie_89862,Bellflower (2011),Action|Drama|Romance
7702,movie_89864,50/50 (2011),Comedy|Drama
7703,movie_89898,Generation P (2011),Comedy|Drama|Sci-Fi
7704,movie_89904,The Artist (2011),Comedy|Drama|Romance
7705,movie_89939,Gigi (1949),Comedy
7706,movie_89945,BlinkyTM (2011),Horror|Sci-Fi
7707,movie_90057,Take Shelter (2011),Drama
7708,movie_90243,Three Outlaw Samurai (Sanbiki no samurai) (1964),Action|Drama
7709,movie_90245,Antonio Gaudí (1985),Documentary
7710,movie_90249,Real Steel (2011),Action|Drama|Sci-Fi|IMAX
7711,movie_90343,Footloose (2011),Comedy|Drama|Musical
7712,movie_90345,"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller
7713,movie_90353,Beautiful Boy (2010),Drama
7714,movie_90357,Tyrannosaur (2011),Drama
7715,movie_90374,Martha Marcy May Marlene (2011),Drama|Thriller
7716,movie_90376,We Need to Talk About Kevin (2011),Drama|Thriller
7717,movie_90384,Behind Enemy Lines II: Axis of Evil (2006),Action|Thriller|War
7718,movie_90403,"Three Musketeers, The (2011)",Action|Adventure
7719,movie_90405,In Time (2011),Crime|Sci-Fi|Thriller
7720,movie_90428,Margaret (2011),Drama
7721,movie_90430,Carnage (2011),Comedy|Drama
7722,movie_90439,Margin Call (2011),Drama|Thriller
7723,movie_90469,Paranormal Activity 3 (2011),Horror
7724,movie_90471,Puncture (2011),Drama
7725,movie_90522,Johnny English Reborn (2011),Adventure|Comedy|Thriller
7726,movie_90524,Abduction (2011),Action|Drama|Mystery|Thriller
7727,movie_90528,This Must Be the Place (2011),Crime|Drama|Thriller
7728,movie_90531,Shame (2011),Drama
7729,movie_90576,What's Your Number? (2011),Comedy|Romance
7730,movie_90600,Headhunters (Hodejegerne) (2011),Action|Crime|Thriller
7731,movie_90603,Batman: Year One (2011),Action|Animation|Crime
7732,movie_90630,Miss Representation (2011),Documentary
7733,movie_90647,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX
7734,movie_90717,Tower Heist (2011),Action|Comedy|Crime
7735,movie_90719,J. Edgar (2011),Drama
7736,movie_90738,"Double, The (2011)",Action|Crime|Drama|Mystery|Thriller
7737,movie_90746,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX
7738,movie_90769,Starsuckers (2009),Documentary
7739,movie_90809,Tomboy (2011),Drama
7740,movie_90863,George Harrison: Living in the Material World (2011),Documentary
7741,movie_90866,Hugo (2011),Children|Drama|Mystery
7742,movie_90888,Immortals (2011),Action|Drama|Fantasy
7743,movie_90890,Jack and Jill (2011),Comedy
7744,movie_90943,Into the Abyss (2011),Documentary
7745,movie_90945,"Sign of Four, The (1987)",Adventure|Crime|Drama
7746,movie_91077,"Descendants, The (2011)",Comedy|Drama
7747,movie_91079,Like Crazy (2011),Drama|Romance
7748,movie_91094,"Muppets, The (2011)",Children|Comedy|Musical
7749,movie_91104,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",Adventure|Drama|Fantasy|Romance
7750,movie_91126,War Horse (2011),Drama|War
7751,movie_91128,"Rum Diary, The (2011)",Comedy|Drama|Thriller
7752,movie_91233,Lifted (2006),Animation|Comedy|Sci-Fi
7753,movie_91261,Hipsters (Stilyagi) (2008),Drama|Musical|Romance
7754,movie_91266,Another Cinderella Story (2008),Children|Comedy|Musical|Romance
7755,movie_91273,Bunraku (2010),Action|Drama|Fantasy
7756,movie_91323,"Sitter, The (2011)",Comedy
7757,movie_91325,Extremely Loud and Incredibly Close (2011),Drama
7758,movie_91337,Play the Game (2009),Comedy|Romance
7759,movie_91353,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),Adventure|Animation|Children|Comedy
7760,movie_91355,Asterix and the Vikings (Astérix et les Vikings) (2006),Adventure|Animation|Children|Comedy|Fantasy
7761,movie_91386,Happy Feet Two (2011),Animation|Children|Comedy|IMAX
7762,movie_91414,Arthur Christmas (2011),Animation|Children|Comedy|Drama
7763,movie_91470,Violet & Daisy (2011),Action|Drama
7764,movie_91483,Bullet to the Head (2012),Action|Crime|Film-Noir
7765,movie_91485,"Expendables 2, The (2012)",Action|Adventure
7766,movie_91488,"Snowman, The (1982)",Animation|Children|Musical
7767,movie_91500,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller
7768,movie_91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX
7769,movie_91535,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX
7770,movie_91542,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller
7771,movie_91571,Coriolanus (2011),Drama|Thriller
7772,movie_91622,Young Adult (2011),Comedy|Drama
7773,movie_91628,New Year's Eve (2011),Comedy|Romance
7774,movie_91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX
7775,movie_91653,We Bought a Zoo (2011),Comedy|Drama
7776,movie_91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller
7777,movie_91660,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller
7778,movie_91666,Last Holiday (1950),Comedy|Drama|Romance
7779,movie_91671,Alvin and the Chipmunks: Chipwrecked (2011),Animation|Comedy
7780,movie_91688,Salvation Boulevard (2011),Comedy|Thriller
7781,movie_91690,Friends with Kids (2011),Comedy
7782,movie_91784,Girl Walks Into a Bar (2011),Comedy|Drama|Fantasy
7783,movie_91842,Contraband (2012),Action|Crime|Drama|Thriller
7784,movie_91860,"Way South, The (De weg naar het zuiden) (1981)",Documentary
7785,movie_91869,Being Elmo: A Puppeteer's Journey (2011),Documentary
7786,movie_91873,Joyful Noise (2012),Comedy|Musical
7787,movie_91890,"Iron Lady, The (2011)",Drama
7788,movie_91935,Albatross (2011),Drama
7789,movie_91947,"Revenant, The (2009)",Comedy|Horror
7790,movie_91974,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX
7791,movie_91976,"Grey, The (2012)",Action|Drama
7792,movie_91978,Man on a Ledge (2012),Crime|Thriller
7793,movie_91981,Sacrifice (Zhao shi gu er) (2010),Drama
7794,movie_92008,Haywire (2011),Action|Thriller
7795,movie_92046,Contact High (2009),Comedy
7796,movie_92048,"Whistleblower, The (2010)",Drama|Thriller
7797,movie_92094,Einstein and Eddington (2008),Drama
7798,movie_92192,Apollo 18 (2011),Horror|Sci-Fi|Thriller
7799,movie_92198,Seeking Justice (2011),Action|Drama|Thriller
7800,movie_92234,Red Tails (2012),Action|Adventure|Drama|War
7801,movie_92243,"Flowers of War, The (Jin líng shí san chai) (2011)",Drama|War
7802,movie_92259,Intouchables (2011),Comedy|Drama
7803,movie_92264,One for the Money (2012),Action|Comedy|Crime
7804,movie_92309,"Innkeepers, The (2011)",Horror|Thriller
7805,movie_92348,Puss in Boots (Nagagutsu o haita neko) (1969),Adventure|Animation|Children|Comedy|Fantasy|Romance
7806,movie_92391,Grave Encounters (2011),Horror
7807,movie_92420,Chronicle (2012),Action|Sci-Fi|Thriller
7808,movie_92422,"Woman in Black, The (2012)",Drama|Horror|Thriller
7809,movie_92427,Woman in Love (Rubbeldiekatz) (2011),Comedy
7810,movie_92439,"Art of Getting By, The (2011)",Drama|Romance
7811,movie_92475,All Watched Over by Machines of Loving Grace (2011),Documentary
7812,movie_92494,Dylan Moran: Monster (2004),Comedy|Documentary
7813,movie_92507,Safe House (2012),Action|Crime|Mystery|Thriller
7814,movie_92509,"Vow, The (2012)",Drama|Romance
7815,movie_92535,Louis C.K.: Live at the Beacon Theater (2011),Comedy
7816,movie_92637,Pitfall (Otoshiana) (1962),Crime|Drama|Fantasy
7817,movie_92643,Monsieur Lazhar (2011),Children|Comedy|Drama
7818,movie_92665,"For a Good Time, Call... (2012)",Comedy|Drama|Romance
7819,movie_92674,Janie Jones (2010),Drama|Musical
7820,movie_92681,Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Sci-Fi|IMAX
7821,movie_92694,Perfect Sense (2011),Drama|Romance|Sci-Fi
7822,movie_92730,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001),Children|Fantasy
7823,movie_92760,"Atomic Brain, The (1963)",Horror|Sci-Fi
7824,movie_92938,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller
7825,movie_92954,Prayers for Bobby (2009),Drama
7826,movie_93006,"Very Potter Musical, A (2009)",Comedy|Musical
7827,movie_93008,"Very Potter Sequel, A (2010)",Comedy|Musical
7828,movie_93022,Miss Nobody (2010),Comedy|Crime
7829,movie_93040,"Civil War, The (1990)",Documentary|War
7830,movie_93114,Ro.Go.Pa.G. (1963),Comedy|Drama
7831,movie_93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)",Comedy
7832,movie_93139,Mega Shark vs. Crocosaurus (2010),Action|Adventure|Horror
7833,movie_93193,Red Hill (2010),Crime|Thriller|Western
7834,movie_93208,Mickey's The Prince and the Pauper (1990),Animation|Children
7835,movie_93242,Gone (2012),Drama|Thriller
7836,movie_93270,Project X (2012),Comedy
7837,movie_93272,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX
7838,movie_93287,"Big Year, The (2011)",Comedy
7839,movie_93297,Act of Valor (2012),Action|Thriller|War
7840,movie_93320,Trailer Park Boys (1999),Comedy|Crime
7841,movie_93326,This Means War (2012),Action|Comedy|Romance
7842,movie_93363,John Carter (2012),Action|Adventure|Sci-Fi|IMAX
7843,movie_93443,Goon (2011),Comedy|Drama
7844,movie_93502,"Ledge, The (2011)",Drama|Thriller
7845,movie_93510,21 Jump Street (2012),Action|Comedy|Crime
7846,movie_93512,"Jeff, Who Lives at Home (2012)",Comedy|Drama
7847,movie_93563,Lockout (2012),Action|Sci-Fi|Thriller
7848,movie_93598,"Snowtown (Snowtown Murders, The) (2011)",Crime|Drama|Thriller
7849,movie_93610,Space Battleship Yamato (2010),Action|Adventure|Drama
7850,movie_93721,Jiro Dreams of Sushi (2011),Documentary
7851,movie_93723,Damsels in Distress (2011),Comedy|Romance
7852,movie_93740,Salmon Fishing in the Yemen (2011),Comedy|Drama|Romance
7853,movie_93766,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX
7854,movie_93790,Detachment (2011),Drama
7855,movie_93805,Iron Sky (2012),Action|Comedy|Sci-Fi
7856,movie_93819,Absentia (2011),Horror
7857,movie_93831,American Reunion (American Pie 4) (2012),Comedy
7858,movie_93838,The Raid: Redemption (2011),Action|Crime
7859,movie_93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller
7860,movie_93855,God Bless America (2011),Comedy|Drama
7861,movie_93980,"Three Stooges, The (2012)",Comedy
7862,movie_93982,"Raven, The (2012)",Mystery|Thriller
7863,movie_93988,North & South (2004),Drama|Romance
7864,movie_94011,"Big Bang, The (2011)",Action|Thriller
7865,movie_94015,Mirror Mirror (2012),Adventure|Comedy|Fantasy
7866,movie_94018,Battleship (2012),Action|Sci-Fi|Thriller|IMAX
7867,movie_94070,"Best Exotic Marigold Hotel, The (2011)",Comedy|Drama
7868,movie_94122,Comic-Con Episode IV: A Fan's Hope (2011),Documentary
7869,movie_94130,Bully (2011),Documentary
7870,movie_94150,Hysteria (2011),Comedy|Romance
7871,movie_94160,Dante's Inferno: An Animated Epic (2010),Action|Animation|Fantasy
7872,movie_94262,"Atomic Submarine, The (1959)",Sci-Fi|Thriller
7873,movie_94266,"Five-Year Engagement, The (2012)",Comedy|Romance
7874,movie_94323,Think Like a Man (2012),Comedy
7875,movie_94325,"Lucky One, The (2012)",Drama
7876,movie_94405,Safe (2012),Action|Crime|Thriller
7877,movie_94478,Dark Shadows (2012),Comedy|Horror|IMAX
7878,movie_94494,96 Minutes (2011) ,Drama|Thriller
7879,movie_94503,"Decoy Bride, The (2011)",Comedy|Romance
7880,movie_94661,Rocket Singh: Salesman of the Year (2009),Comedy|Drama
7881,movie_94677,"Dictator, The (2012)",Comedy
7882,movie_94735,Walking with Monsters (2005),Documentary
7883,movie_94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX
7884,movie_94780,Snow White and the Huntsman (2012),Action|Adventure|Drama
7885,movie_94799,Sound of My Voice (2011),Drama|Mystery|Sci-Fi
7886,movie_94810,Eva (2011),Drama|Fantasy|Sci-Fi
7887,movie_94833,"Pirates! Band of Misfits, The (2012)",Adventure|Animation|Children|Comedy
7888,movie_94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX
7889,movie_94867,"Pact, The (2012)",Horror|Mystery|Thriller
7890,movie_94896,Bernie (2011),Comedy|Crime|Drama
7891,movie_94919,Inhale (2010),Drama|Thriller
7892,movie_94931,Take This Waltz (2011),Drama|Romance
7893,movie_94953,Wanderlust (2012),Comedy
7894,movie_94959,Moonrise Kingdom (2012),Comedy|Drama|Romance
7895,movie_94985,Get the Gringo (2012),Action|Crime|Drama|Thriller
7896,movie_95004,Superman/Doomsday (2007) ,Action|Animation
7897,movie_95067,"Thousand Words, A (2012)",Comedy|Drama
7898,movie_95088,Safety Not Guaranteed (2012),Comedy|Drama
7899,movie_95105,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX
7900,movie_95135,Your Sister's Sister (2011),Comedy|Drama
7901,movie_95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),Action|Adventure|Animation|Children
7902,movie_95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),Action|Adventure|Animation|Children
7903,movie_95149,Superman/Batman: Public Enemies (2009),Action|Animation|Fantasy
7904,movie_95163,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988),Action|Adventure|Animation|Children
7905,movie_95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),Action|Adventure|Animation|Sci-Fi|Thriller
7906,movie_95167,Brave (2012),Action|Adventure|Animation|Children
7907,movie_95170,Beauty and the Beast: The Enchanted Christmas (1997),Animation|Children|Fantasy|Musical
7908,movie_95175,Front of the Class (2008),Drama
7909,movie_95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),Action|Adventure|Animation|Sci-Fi
7910,movie_95193,Pocahontas II: Journey to a New World (1998) ,Adventure|Animation|Children
7911,movie_95199,What to Expect When You're Expecting (2012),Comedy|Drama|Romance
7912,movie_95201,To Rome with Love (2012),Comedy
7913,movie_95207,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller
7914,movie_95218,First Position (2011),Documentary
7915,movie_95307,Rock of Ages (2012),Comedy|Drama|Musical|IMAX
7916,movie_95309,Seeking a Friend for the End of the World (2012),Comedy|Drama|Romance
7917,movie_95311,Presto (2008),Animation|Children|Comedy|Fantasy
7918,movie_95313,Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy
7919,movie_95377,One Man Band (2005),Animation|Comedy|Musical
7920,movie_95441,Ted (2012),Comedy|Fantasy
7921,movie_95449,Magic Mike (2012),Drama|Romance
7922,movie_95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),Action|Adventure|Animation
7923,movie_95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),Action|Adventure|Animation
7924,movie_95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),Action|Adventure|Animation
7925,movie_95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),Action|Adventure|Animation
7926,movie_95508,Cleanskin (2012),Crime|Drama|Thriller
7927,movie_95510,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|IMAX
7928,movie_95519,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),Action|Adventure|Animation|Fantasy
7929,movie_95543,Ice Age 4: Continental Drift (2012),Adventure|Animation|Comedy
7930,movie_95558,Beasts of the Southern Wild (2012),Drama|Fantasy
7931,movie_95583,Savages (2012),Crime|Drama|Thriller
7932,movie_95624,"Firm, The (2009)",Drama
7933,movie_95633,Spirit Camp (2009),Horror
7934,movie_95654,Geri's Game (1997),Animation|Children
7935,movie_95690,Some Guy Who Kills People (2011),Comedy|Thriller
7936,movie_95717,Treasure Island (2012),Adventure
7937,movie_95720,"Watch, The (2012)",Comedy|Sci-Fi
7938,movie_95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",Children|Musical|Mystery
7939,movie_95744,2 Days in New York (2012),Comedy
7940,movie_95761,Killer Joe (2011),Crime|Thriller
7941,movie_95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),Action|Adventure|Animation
7942,movie_95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),Action|Adventure|Animation
7943,movie_95796,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller
7944,movie_95839,"Christmas Carol, A (1999)",Drama|Fantasy
7945,movie_95843,Goodbye Charlie (1964),Comedy|Fantasy|Romance
7946,movie_95858,For the Birds (2000),Animation|Children|Comedy
7947,movie_95873,Ruby Sparks (2012),Comedy|Fantasy|Romance
7948,movie_95875,Total Recall (2012),Action|Sci-Fi|Thriller
7949,movie_95939,"Angels' Share, The (2012)",Comedy|Drama
7950,movie_95949,"Immature, The (Immaturi) (2011)",Comedy
7951,movie_95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),Action|Adventure|Animation
7952,movie_96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation
7953,movie_96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),Action|Adventure|Animation
7954,movie_96020,Sidewalls (Medianeras) (2011),Drama
7955,movie_96079,Skyfall (2012),Action|Adventure|Thriller|IMAX
7956,movie_96084,Hands Over the City (Le mani sulla città) (1963),Drama
7957,movie_96110,"Campaign, The (2012)",Comedy
7958,movie_96114,Brake (2012),Crime|Thriller
7959,movie_96121,Hope Springs (2012),Comedy|Drama
7960,movie_96150,"Queen of Versailles, The (2012)",Documentary
7961,movie_96281,ParaNorman (2012),Adventure|Animation|Comedy
7962,movie_96283,Diary of a Wimpy Kid: Dog Days (2012),Children|Comedy
7963,movie_96373,Broken (2012),Drama
7964,movie_96411,6 Days to Air: The Making of South Park (2011),Documentary
7965,movie_96417,Premium Rush (2012),Action|Thriller
7966,movie_96430,"Odd Life of Timothy Green, The (2012)",Comedy|Drama|Fantasy
7967,movie_96432,Lawless (2012),Crime|Drama
7968,movie_96448,Piranha 3DD (a.k.a. Piranha DD) (2012),Comedy|Horror
7969,movie_96471,Prime Suspect 3 (1993),Crime|Drama|Mystery
7970,movie_96488,Searching for Sugar Man (2012),Documentary
7971,movie_96518,Prime Suspect 6: The Last Witness (2003),Drama|Thriller
7972,movie_96520,Prime Suspect: The Lost Child (1995),Drama|Mystery
7973,movie_96530,Conception (2011),Comedy|Romance
7974,movie_96563,Paradise Lost 3: Purgatory (2011),Documentary
7975,movie_96567,"Words, The (2012)",Drama|Romance
7976,movie_96588,Pitch Perfect (2012),Comedy|Musical
7977,movie_96606,Samsara (2011),Documentary
7978,movie_96608,Runaway Brain (1995) ,Animation|Comedy|Sci-Fi
7979,movie_96610,Looper (2012),Action|Crime|Sci-Fi
7980,movie_96616,That's My Boy (2012),Comedy
7981,movie_96655,Robot & Frank (2012),Comedy|Drama|Sci-Fi
7982,movie_96691,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX
7983,movie_96726,Lola Versus (2012),Comedy|Romance
7984,movie_96728,"Master, The (2012)",Drama
7985,movie_96737,Dredd (2012),Action|Sci-Fi
7986,movie_96811,End of Watch (2012),Crime|Drama|Thriller
7987,movie_96815,V/H/S (2012),Horror|Thriller
7988,movie_96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance
7989,movie_96829,"Hunt, The (Jagten) (2012)",Drama
7990,movie_96832,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi
7991,movie_96861,Taken 2 (2012),Action|Crime|Drama|Thriller
7992,movie_96917,House at the End of the Street (2012),Horror|Thriller
7993,movie_96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),Comedy|Fantasy|Romance
7994,movie_96945,Love Lasts Three Years (L'amour dure trois ans) (2011),Comedy|Drama|Romance
7995,movie_96964,"Tall Man, The (2012)",Crime|Drama|Mystery
7996,movie_96975,LOL (2012),Comedy|Drama|Romance
7997,movie_97024,Rust and Bone (De rouille et d'os) (2012),Drama|Romance
7998,movie_97168,Marley (2012),Documentary
7999,movie_97172,Frankenweenie (2012),Animation|Comedy|Horror|IMAX
8000,movie_97188,Sinister (2012),Horror|Thriller
8001,movie_97194,"Thing: Terror Takes Shape, The (1998)",Documentary
8002,movie_97225,Hotel Transylvania (2012),Animation|Children|Comedy
8003,movie_97230,Side by Side (2012),Documentary
8004,movie_97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),Action|Crime|Mystery
8005,movie_97304,Argo (2012),Drama|Thriller
8006,movie_97306,Seven Psychopaths (2012),Comedy|Crime
8007,movie_97328,Liberal Arts (2012),Comedy|Drama
8008,movie_97470,Catch .44 (2011),Action|Drama|Thriller
8009,movie_97643,[REC]³ 3 Génesis (2012),Horror|Thriller
8010,movie_97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),Adventure|Comedy
8011,movie_97701,Paranormal Activity 4 (2012),Horror|IMAX
8012,movie_97742,Alex Cross (2012),Action|Crime|Mystery|Thriller
8013,movie_97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX
8014,movie_97757,'Hellboy': The Seeds of Creation (2004),Action|Adventure|Comedy|Documentary|Fantasy
8015,movie_97785,Silent Hill: Revelation 3D (2012),Horror|Mystery|Thriller
8016,movie_97836,Here Comes the Boom (2012),Action|Comedy
8017,movie_97858,Mental (2012),Comedy|Drama
8018,movie_97860,Killing Them Softly (2012),Crime|Drama|Thriller
8019,movie_97866,"Imposter, The (2012)",Documentary
8020,movie_97870,"Sessions, The (Surrogate, The) (2012)",Drama
8021,movie_97904,Smashed (2012),Comedy|Drama
8022,movie_97913,Wreck-It Ralph (2012),Animation|Comedy
8023,movie_97921,Silver Linings Playbook (2012),Comedy|Drama
8024,movie_97923,Flight (2012),Drama
8025,movie_97936,Anna Karenina (2012),Drama
8026,movie_97938,Life of Pi (2012),Adventure|Drama|IMAX
8027,movie_97950,"Man with the Iron Fists, The (2012)",Action|Adventure|Crime
8028,movie_97988,"Bay, The (2012)",Horror|Sci-Fi|Thriller
8029,movie_98061,Himizu (2011),Children|Crime|Drama
8030,movie_98083,Jackass 3.5 (2011),Comedy|Documentary
8031,movie_98122,Indie Game: The Movie (2012),Documentary
8032,movie_98124,"Batman: The Dark Knight Returns, Part 1 (2012)",Action|Animation|Sci-Fi
8033,movie_98154,Lincoln (2012),Drama|War
8034,movie_98160,Nature Calls (2012),Comedy
8035,movie_98175,Vamps (2012),Comedy|Horror|Romance
8036,movie_98203,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",Adventure|Drama|Fantasy|Romance|IMAX
8037,movie_98230,10 Years (2011),Comedy|Drama|Romance
8038,movie_98239,Red Dawn (2012),Action|War
8039,movie_98243,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX
8040,movie_98279,"Fantastic Fear of Everything, A (2012)",Comedy
8041,movie_98296,Deadfall (2012),Crime|Drama|Thriller
8042,movie_98361,Byzantium (2012),Drama|Fantasy|Thriller
8043,movie_98491,Paperman (2012),Animation|Comedy|Romance
8044,movie_98499,"Fearless Hyena, The (Xiao quan guai zhao) (1979)",Action|Comedy
8045,movie_98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),Action|Comedy
8046,movie_98585,Hitchcock (2012),Drama
8047,movie_98604,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),Animation|Drama|Romance
8048,movie_98607,Redline (2009),Action|Animation|Sci-Fi
8049,movie_98623,Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983),Action|Comedy|Crime
8050,movie_98633,My Lucky Stars (Fuk sing go jiu) (1985),Action|Comedy
8051,movie_98697,"Money Money Money (L'aventure, c'est l'aventure) (1972)",Adventure|Comedy
8052,movie_98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",Animation|Comedy
8053,movie_98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX
8054,movie_98836,Hyde Park on Hudson (2012),Comedy|Drama
8055,movie_98908,How to Make Love to a Woman (2010),Comedy|Romance
8056,movie_98961,Zero Dark Thirty (2012),Action|Drama|Thriller
8057,movie_99005,Fire with Fire (2012),Action|Crime|Drama
8058,movie_99007,Warm Bodies (2013),Comedy|Horror|Romance
8059,movie_99030,Wrong (2012),Comedy|Drama
